t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
82290.0,2024-06-21T22:51:30.000Z,5147265.930601484,-660238.913595952,4697843.975340484,full_sunlight,False,False,False,False,False,False,False,0.6054432064874562,0.5962870643616252,3.038558894195788,3.029402752069957
82300.0,2024-06-21T22:51:40.000Z,5095827.027443812,-667922.8268947003,4752517.859375823,full_sunlight,False,False,False,False,False,False,False,0.607727878512811,0.5985717355292152,3.0384846179447154,3.02932847496112
82310.0,2024-06-21T22:51:50.000Z,5043795.94375194,-675529.1216058467,4806639.458463045,full_sunlight,False,False,False,False,False,False,False,0.609992628670062,0.6008364848371935,3.038411768254268,3.0292556244214
82320.0,2024-06-21T22:52:00.000Z,4991178.726001553,-683056.9138101494,4860202.48318994,full_sunlight,False,False,False,False,False,False,False,0.6122371665188743,0.6030810218453312,3.038340349344083,3.0291842046705395
82330.0,2024-06-21T22:52:10.000Z,4937981.488782624,-690505.3287110176,4913200.709055333,full_sunlight,False,False,False,False,False,False,False,0.6144612035566643,0.6053050580511501,3.038270365330993,3.0291142198254786
82340.0,2024-06-21T22:52:20.000Z,4884210.414088275,-697873.5007362504,4965627.977192993,full_sunlight,False,False,False,False,False,False,False,0.6166644532673413,0.6075083069386629,3.0382018202296917,3.0290456739010136
82350.0,2024-06-21T22:52:30.000Z,4829871.750596872,-705160.5736385548,5017478.195086856,full_sunlight,False,False,False,False,False,False,False,0.6188466311702144,0.6096904840272822,3.0381347179533393,3.028978570810407
82360.0,2024-06-21T22:52:40.000Z,4774971.812945658,-712365.7005950798,5068745.337279249,full_sunlight,False,False,False,False,False,False,False,0.621007454869098,0.6118513069209239,3.0380690623142077,3.028912914366034
82370.0,2024-06-21T22:52:50.000Z,4719516.980996728,-719488.0443058521,5119423.446071292,full_sunlight,False,False,False,False,False,False,False,0.6231466441015783,0.6139904953572757,3.038004857024294,3.028848708279992
82380.0,2024-06-21T22:53:00.000Z,4663513.699096126,-726526.7770910121,5169506.6322147725,full_sunlight,False,False,False,False,False,False,False,0.6252639207884207,0.6161077712572027,3.0379421056959353,3.0287859561647177
82390.0,2024-06-21T22:53:10.000Z,4606968.475324378,-733481.080987072,5218989.075597055,full_sunlight,False,False,False,False,False,False,False,0.6273590090831564,0.6182028587743347,3.037880811842413,3.028724661533592
82400.0,2024-06-21T22:53:20.000Z,4549887.880740786,-740350.1478418976,5267865.0259169135,full_sunlight,False,False,False,False,False,False,False,0.6294316354217486,0.6202754843447329,3.037820978878547,3.0286648278015313
82410.0,2024-06-21T22:53:30.000Z,4492278.548619212,-747133.1794086943,5316128.803353275,full_sunlight,False,False,False,False,False,False,False,0.6314815285724232,0.6223253767367195,3.0377626101212836,3.0286064582855796
82420.0,2024-06-21T22:53:40.000Z,4434147.173677837,-753829.3874386998,5363774.799224763,full_sunlight,False,False,False,False,False,False,False,0.6335084196855395,0.6243522671007496,3.037705708790288,3.028549556205498
82430.0,2024-06-21T22:53:50.000Z,4375500.511300568,-760437.9937728564,5410797.476641977,full_sunlight,False,False,False,False,False,False,False,0.6355120423436025,0.6263558890194225,3.0376502780084924,3.0284941246843124
82440.0,2024-06-21T22:54:00.000Z,4316345.376752611,-766958.230432169,5457191.37115043,full_sunlight,False,False,False,False,False,False,False,0.6374921326112976,0.628335978557517,3.037596320802698,3.0284401667489176
