t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
491400.0,2026-01-06T16:30:00.000Z,-2329197.3196267094,4450007.126104081,-8736473.80294517,full_sunlight,False,False,False,False,False,False,False,0.7704643401182589,0.7610017042353936,2.38540931272055,2.3759466768376845
491700.0,2026-01-06T16:35:00.000Z,-782329.6983223981,5477571.563362271,-8422869.93178732,full_sunlight,False,False,False,False,False,False,False,0.7103872091279848,0.7009246124612556,2.380104594513609,2.3706419978468793
492000.0,2026-01-06T16:40:00.000Z,791833.8988529039,6314012.287308043,-7814994.53457517,full_sunlight,False,False,False,False,False,False,False,0.6560087322989512,0.6465461707444029,2.374961805652706,2.3654992440981575
492300.0,2026-01-06T16:45:00.000Z,2338361.1772565288,6930098.531551506,-6934029.534504405,full_sunlight,False,False,False,False,False,False,False,0.60928924156006,0.5998267098095288,2.3701309098600984,2.3606683781095668
492600.0,2026-01-06T16:50:00.000Z,3803253.9275157014,7304254.876048436,-5810685.809085987,full_sunlight,False,False,False,False,False,False,False,0.5720876907001686,0.5626251824256578,2.3657468673778013,2.3562843591032907
492900.0,2026-01-06T16:55:00.000Z,5135324.161130046,7423326.501017682,-4484156.325210901,full_sunlight,False,False,False,False,False,False,False,0.5460388808870785,0.5365763889609142,2.3619260156201785,2.3524635236940137
493200.0,2026-01-06T17:00:00.000Z,6287985.609257134,7283058.574041135,-3000768.8591046655,full_sunlight,False,False,False,False,False,False,False,0.5323949385347035,0.5229324552780958,2.3587634073070505,2.349300924050443
493500.0,2026-01-06T17:05:00.000Z,7220896.57519372,6888267.185073383,-1412378.9747899189,full_sunlight,False,False,False,False,False,False,False,0.5318670713002172,0.5224045887517175,2.3563310126092514,2.3468685300607515
493800.0,2026-01-06T17:10:00.000Z,7901391.769912162,6252689.351530385,225443.91538131857,full_sunlight,False,False,False,False,False,False,False,0.5445178381551493,0.5350553483495996,2.3546766696014583,2.3452141797959083
494100.0,2026-01-06T17:15:00.000Z,8305645.8588981675,5398512.024898167,1855373.1527856155,full_sunlight,False,False,False,False,False,False,False,0.5697448552001512,0.5602823504481695,2.3538236644106627,2.344361159658681
494400.0,2026-01-06T17:20:00.000Z,8419520.815057853,4355594.285282065,3420350.660067433,full_sunlight,False,False,False,False,False,False,False,0.6063631476933812,0.5969006208512816,2.3537708320403596,2.34430830519826
494700.0,2026-01-06T17:25:00.000Z,8239062.852460422,3160411.6254815827,4865603.57997001,full_sunlight,False,False,False,False,False,False,False,0.6527548324844569,0.6432922772048347,2.354493085960225,2.3450305306806025
495000.0,2026-01-06T17:30:00.000Z,7770631.314810043,1854764.2642430626,6140573.919012918,full_sunlight,False,False,False,False,False,False,False,0.7070355693465419,0.6975729803005407,2.355942307670325,2.3464797186243236
495300.0,2026-01-06T17:35:00.000Z,7030658.951146947,484300.9384125783,7200689.381340473,full_sunlight,False,False,False,False,False,False,False,0.7671944096229265,0.757731782686374,2.3580485570980443,2.3485859301614918
495600.0,2026-01-06T17:40:00.000Z,6045058.292986905,-903085.0010840888,8008913.29355644,full_sunlight,False,False,False,False,False,False,False,0.8311855887572795,0.8217229211543237,2.3607216002153777,2.3512589326124216
495900.0,2026-01-06T17:45:00.000Z,4848301.306655357,-2258928.5278077926,8537022.974329378,full_sunlight,False,False,False,False,False,False,False,0.8969719607979499,0.8875092511974282,2.3638527880705262,2.3543900784700047
496200.0,2026-01-06T17:50:00.000Z,3482209.1401834628,-3535876.949150128,8766577.717129203,full_sunlight,False,False,False,False,False,False,False,0.9625326454376114,0.953069893999075,2.3673173557634692,2.357854604324933
496500.0,2026-01-06T17:55:00.000Z,1994495.9839427106,-4689329.4206864415,8689548.983099833,full_sunlight,False,False,False,False,False,False,False,1.0258527044449892,1.016389912813002,2.370977234382431,2.3615144427504444
496800.0,2026-01-06T18:00:00.000Z,437116.2554296837,-5678979.800586323,8308595.959992935,full_sunlight,False,False,False,False,False,False,False,1.0849138752134846,1.075451046460492,2.374684476769492,2.3652216480164996
497100.0,2026-01-06T18:05:00.000Z,-1135531.8230073205,-6470214.411019749,7636979.156451214,full_sunlight,False,False,False,False,False,False,False,1.1377050375529025,1.128242176072595,2.3782853816190896,2.368822520138782
497400.0,2026-01-06T18:10:00.000Z,-2668489.812188308,-7035319.9687116165,6698113.613357785,full_sunlight,False,False,False,False,False,False,False,1.1822690384690917,1.1728061498237627,2.3816253527122266,2.3721624640668977
497700.0,2026-01-06T18:15:00.000Z,-4108149.997425629,-7354460.876449837,5524772.550587432,full_sunlight,False,False,False,False,False,False,False,1.2167962502506,1.2073333409775204,2.3845544477706215,2.3750915384975424
498000.0,2026-01-06T18:20:00.000Z,-5404130.766659042,-7416389.977873594,4157962.5658688755,full_sunlight,False,False,False,False,False,False,False,1.2397618414884495,1.2302989188717175,2.386933458564588,2.3774705359478556
498300.0,2026-01-06T18:25:00.000Z,-6511051.452518074,-7218863.467373491,2645502.947838456,full_sunlight,False,False,False,False,False,False,False,1.2500837422060072,1.2406208140216364,2.388640233718839,2.379177305534468
498600.0,2026-01-06T18:30:00.000Z,-7390141.500539713,-6768739.310888539,1040353.8464434271,full_sunlight,False,False,False,False,False,False,False,1.2472596659941961,1.2377967402373218,2.3895758302681225,2.3801129045112477
498900.0,2026-01-06T18:35:00.000Z,-8010621.407685189,-6081749.5047651585,-601249.6891114726,full_sunlight,False,False,False,False,False,False,False,1.2314378735227942,1.2219749581266983,2.3896699884907284,2.3802070730946325
