t_seconds,date,x_m,y_m,z_m,status,earth_umbra,earth_penumbra,moon_umbra,moon_penumbra,any_umbra,any_penumbra,any_eclipse,earth_umbra_g,earth_penumbra_g,moon_umbra_g,moon_penumbra_g
4200.0,2026-01-01T01:10:00.000Z,20241748.609450124,2216055.155856587,6507321.5871342225,full_sunlight,False,False,False,False,False,False,False,1.228385384325128,1.218922681054869,2.6058653556505216,2.5964026523802626
4500.0,2026-01-01T01:15:00.000Z,20040366.46756462,3494061.2243981697,6569195.418531815,full_sunlight,False,False,False,False,False,False,False,1.1714917898519244,1.162029163994954,2.604806962857133,2.5953443370001623
4800.0,2026-01-01T01:20:00.000Z,19765407.37912388,4759239.052485906,6606943.88759792,full_sunlight,False,False,False,False,False,False,False,1.1146436012467937,1.1051810522930285,2.6035583810673124,2.594095832113547
5100.0,2026-01-01T01:25:00.000Z,19417879.543235146,6006943.306074949,6620427.929660049,full_sunlight,False,False,False,False,False,False,False,1.0578667412291094,1.0484042683845933,2.602126260138797,2.5926637872942813
5400.0,2026-01-01T01:30:00.000Z,18999057.547618013,7232592.613213726,6609597.559125302,full_sunlight,False,False,False,False,False,False,False,1.0011889991633414,0.9917266013531698,2.6005182325872456,2.591055834777074
5700.0,2026-01-01T01:35:00.000Z,18510477.713504698,8431686.373614524,6574492.0596241765,full_sunlight,False,False,False,False,False,False,False,0.9446408464794853,0.9351785223517557,2.5987428991058144,2.589280574978085
6000.0,2026-01-01T01:40:00.000Z,17953932.48122133,9599821.275044518,6515239.847147535,full_sunlight,False,False,False,False,False,False,False,0.8882564021804467,0.878794150111224,2.596809804641968,2.5873475525727456
6300.0,2026-01-01T01:45:00.000Z,17331463.85661943,10732707.456168212,6432058.006567383,full_sunlight,False,False,False,False,False,False,False,0.8320746107833226,0.8226124288825984,2.594729404796453,2.585267222895729
6600.0,2026-01-01T01:50:00.000Z,16645355.941935297,11826184.2567075,6325251.503113184,full_sunlight,False,False,False,False,False,False,False,0.7761407149557188,0.7666786010743439,2.592513022484018,2.5830509086026434
6900.0,2026-01-01T01:55:00.000Z,15898126.577988688,12876235.497228976,6195212.071553125,full_sunlight,False,False,False,False,False,False,False,0.7205081339474236,0.7110460856849871,2.590172794981601,2.580710746719164
7200.0,2026-01-01T02:00:00.000Z,15092518.127874667,13879004.232520152,6042416.7869998645,full_sunlight,False,False,False,False,False,False,False,0.6652409004174443,0.6557789151310723,2.5877216116820616,2.57825962639569
7500.0,2026-01-01T02:05:00.000Z,14231487.435447816,14830806.924369069,5867426.322419367,full_sunlight,False,False,False,False,False,False,False,0.610416867807192,0.6009549426212333,2.5851730430644055,2.5757111178784466
7800.0,2026-01-01T02:10:00.000Z,13318194.994930295,15728146.98161293,5670882.89906522,full_sunlight,False,False,False,False,False,False,False,0.5561319855700642,0.5466701173866253,2.582541261578697,2.573079393395258
8100.0,2026-01-01T02:15:00.000Z,12355993.370887421,16567727.617563259,5453507.937185349,full_sunlight,False,False,False,False,False,False,False,0.5025060603840594,0.4930442458943541,2.579840955319456,2.570379140829751
8400.0,2026-01-01T02:20:00.000Z,11348414.910592353,17346463.977343645,5216099.41544978,full_sunlight,False,False,False,False,False,False,False,0.44969058985257626,0.4402288255490453,2.5770872355194396,2.567625471215909
8700.0,2026-01-01T02:25:00.000Z,10299158.793439243,18061494.49027985,4959528.948622381,full_sunlight,False,False,False,False,False,False,False,0.39787948121138506,0.38841776340054346,2.574295539031043,2.5648338212202013
9000.0,2026-01-01T02:30:00.000Z,9212077.464543488,18710191.40526139,4684738.594042769,full_sunlight,False,False,False,False,False,False,False,0.347323747347314,0.3378620721632785,2.571481527070457,2.5620198518864212
9300.0,2026-01-01T02:35:00.000Z,8091162.501989358,19290170.46992919,4392737.3984928215,full_sunlight,False,False,False,False,False,False,False,0.2983515549473151,0.28888991836596206,2.568660981576762,2.559199344995409
9600.0,2026-01-01T02:40:00.000Z,6940529.969327957,19799299.717636872,4084597.697991286,full_sunlight,False,False,False,False,False,False,False,0.2513951043081184,0.2419335021618213,2.565849700581735,2.5563880984354377
9900.0,2026-01-01T02:45:00.000Z,5764405.306893032,20235707.329365935,3761451.183985984,full_sunlight,False,False,False,False,False,False,False,0.2070252543506689,0.197563682343561,2.5630633939952645,2.553601821988156
10200.0,2026-01-01T02:50:00.000Z,4567107.817271682,20597788.541141376,3424484.75029274,full_sunlight,False,False,False,False,False,False,False,0.16599242222204688,0.15653087594575368,2.560317581185864,2.5508560349095704
10500.0,2026-01-01T02:55:00.000Z,3353034.8018395426,20884211.570979476,3074936.135958485,full_sunlight,False,False,False,False,False,False,False,0.12926587033865278,0.11980434528843686,2.55762749167747,2.5481659666272543
10800.0,2026-01-01T03:00:00.000Z,2126645.4066327717,21093922.542994197,2714089.380001136,full_sunlight,False,False,False,False,False,False,False,0.0980501185174772,0.08858861010873602,2.555007970194855,2.545546461786114
11100.0,2026-01-01T03:05:00.000Z,892444.2369807577,21226149.38997625,2343270.10469593,full_sunlight,False,False,False,False,False,False,False,0.07373717067233253,0.06427567425738968,2.55247338717444,2.543011890759497
11400.0,2026-01-01T03:10:00.000Z,-345035.19874940906,21280404.719530202,1963840.6447342236,full_sunlight,False,False,False,False,False,False,False,0.05774137381641635,0.04827988470154439,2.550037555719466,2.540576066604594
11700.0,2026-01-01T03:15:00.000Z,-1581247.155239257,21256487.63269069,1577195.0401736882,full_sunlight,False,False,False,False,False,False,False,0.05119936298792588,0.04173787645053856,2.547713655823402,2.538252169286015
12000.0,2026-01-01T03:20:00.000Z,-2811650.3646069304,21154484.487828754,1184753.9116250663,full_sunlight,False,False,False,False,False,False,False,0.054628499659618406,0.045167010965569805,2.5455141665188052,2.5360526778247565
12300.0,2026-01-01T03:25:00.000Z,-4031724.7373244218,20974768.606584743,787959.2365776685,full_sunlight,False,False,False,False,False,False,False,0.06774248168430624,0.058280986105233086,2.5434508064359562,2.5339893108568834
12600.0,2026-01-01T03:30:00.000Z,-5236987.9878881825,20717998.922511406,388269.04615220265,full_sunlight,False,False,False,False,False,False,False,0.08955814030362591,0.08009663313427001,2.5415344830820583,2.532072975912702
12900.0,2026-01-01T03:35:00.000Z,-6423012.123696394,20385117.57706297,-12847.938118009994,full_sunlight,False,False,False,False,False,False,False,0.11871249373477022,0.10925097031021735,2.539775250982557,2.5303137275580045
13200.0,2026-01-01T03:40:00.000Z,-7585439.736056064,19977346.471507244,-413917.7076378893,full_sunlight,False,False,False,False,False,False,False,0.153788483468885,0.14432693918165737,2.538182278665827,2.528720734378599
13500.0,2026-01-01T03:45:00.000Z,-8720000.032943448,19496182.787252102,-813466.3902315173,full_sunlight,False,False,False,False,False,False,False,0.19351991422148096,0.1840583445384204,2.536763824324739,2.527302254641678
13800.0,2026-01-01T03:50:00.000Z,-9822524.554081516,18943393.49094792,-1210025.6736661235,full_sunlight,False,False,False,False,False,False,False,0.2368684460709038,0.22740684654978421,2.535527219856645,2.526065620335525
14100.0,2026-01-01T03:55:00.000Z,-10888962.510061663,18321008.844539434,-1602138.2091233034,full_sunlight,False,False,False,False,False,False,False,0.28302163214124254,0.27355999844705015,2.5344788628691486,2.5250172291749564
14400.0,2026-01-01T04:00:00.000Z,-11915395.688631581,17631314.944175564,-1988362.974591351,full_sunlight,False,False,False,False,False,False,False,0.33135816401704987,0.3218964919378723,2.533624216144153,2.524162544064975
14700.0,2026-01-01T04:05:00.000Z,-12898052.87288231,16876845.315531444,-2367280.5782989874,full_sunlight,False,False,False,False,False,False,False,0.3814067471089919,0.37194503257145706,2.5329678139775127,2.523506099439978
